R_a_m,d_sb_fl_m,theta_deg,L_ml_m,T0_mn,K_ml_mn_per_m,diameter_m,wall_thickness_mm,embedded_length_m,started_passing,uls_mudline_utilization,uls_fairlead_utilization,sls_utilization,nfa_utilization,fls_utilization,buckling_utilization,mooring_uls_utilization,slack_utilization,governing_constraint,steel_mass_t,total_capex_usd
87.5,75.0,40.60129464500447,115.2443057161611,7.4341468929382675,1.757136708331115,9.149999999999999,156.90909090909096,50.0,True,0.2475829357939246,0.15637367449460726,0.08895020349316103,0.7927913362529458,0.9851337311347244,0.9895621615497098,0.905194116194649,0.05228328579718605,Buckling,1739.989484306964,4659481.146514456
95.83333333333334,22.5,13.21274687833524,98.43920853896469,7.65736091364209,2.057107152785015,9.249999999999998,158.90909090909096,50.0,True,0.2472637954420498,0.21884235390137424,0.08875147782691623,0.791979903043317,0.9811110606713,0.9727802053836937,0.9007379140824173,0.05041643964229182,FLS,1781.370588435952,4738634.499327358
95.83333333333334,28.333333333333332,16.470428439608586,99.93400600173875,7.634122578059396,2.026337260976776,9.249999999999998,158.90909090909096,50.0,True,0.24678661596394524,0.21130827892549076,0.08856286474798752,0.7917256027039717,0.9754726336779854,0.9729582775770668,0.9010391517658967,0.05059025535095963,FLS,1781.370588435952,4739691.665594666
95.83333333333334,34.166666666666664,19.622256138650837,101.74177553438356,7.609008427183822,1.990332869034365,9.249999999999998,158.90909090909096,50.0,True,0.24616744791199874,0.20377480856490252,0.0883238974050751,0.7913417744739066,0.9681783058504948,0.9730081199601767,0.901364705573543,0.050780660957336084,Buckling,1781.370588435952,4740970.175236657
95.83333333333334,40.0,22.655232708679787,103.84617363089397,7.582875271779567,1.9499996284866172,9.249999999999998,158.90909090909096,50.0,True,0.24541971017549558,0.19624201245075756,0.0880403110592585,0.79081266125887,0.9594090049161431,0.9729391566283602,0.9017034686991537,0.05098167459619668,Buckling,1781.370588435952,4742458.469628388
95.83333333333334,45.83333333333333,25.559965171823805,106.2295731998497,7.556496036009418,1.9062488335431487,9.249999999999998,158.90909090909096,50.0,True,0.244564928980682,0.18870997132540418,0.08772049151369064,0.7901318326897574,0.9494417340544133,0.9727671259633148,0.9020454217554335,0.051187628558029004,Buckling,1781.370588435952,4744144.082354236
95.83333333333334,51.666666666666664,28.330458085540066,108.87365256214298,7.530526745840299,1.8599541324694413,9.149999999999999,158.90909090909096,50.0,True,0.2488089582526402,0.18523423716763004,0.08968387109113272,0.7953339742222014,0.9998150441300903,0.9627825162647923,0.9031317545893919,0.051438557110822014,FLS,1761.7759038568427,4702905.749690985
95.83333333333334,57.5,30.96375653207352,111.75991131786827,7.5054913699777845,1.8119198343317235,9.149999999999999,158.90909090909096,50.0,True,0.24776618187759847,0.17755067829126944,0.0892995588186755,0.7943099064583554,0.9873110596528814,0.9624258184902669,0.9035584951862761,0.05164663699911686,FLS,1761.7759038568427,4704946.9997407505
95.83333333333334,63.33333333333333,33.45950225339066,114.87009571202111,7.481780862915627,1.7628608973014763,9.149999999999999,158.90909090909096,50.0,True,0.24669574079345044,0.16986820009953768,0.08890815037650995,0.7931560650374356,0.9745790024148997,0.9620245106975377,0.90396208993694,0.051846527929622827,FLS,1761.7759038568427,4707146.616818309
95.83333333333334,69.16666666666666,35.81945804237384,118.18652865515408,7.459653367420115,1.713393246288303,9.149999999999999,156.90909090909096,50.0,True,0.24850175672662078,0.16414624892158103,0.08927806803963774,0.7940266762515459,0.9961462938381678,0.9895356652575847,0.9047222257631756,0.05205950675124576,FLS,1739.989484306964,4661561.976138178
95.83333333333334,75.0,38.04704253182609,121.69234888758528,7.439256528559466,1.6640323064768987,9.149999999999999,156.90909090909096,50.0,True,0.24742226255332103,0.15637367449460726,0.0888897401756037,0.7926501145094909,0.9832216465559755,0.9890884109576674,0.9050985812894743,0.052238116580793005,Buckling,1739.989484306964,4664041.398923721
104.16666666666667,22.5,12.188633201931882,106.56896567220893,7.661483288597462,1.900177961967477,9.249999999999998,158.90909090909096,50.0,True,0.24730796271606936,0.21884235390137424,0.08877082834369164,0.791996983031783,0.9816306429508257,0.9726417443325704,0.9006844758885514,0.05038583978538282,FLS,1781.370588435952,4744384.111041795
104.16666666666667,28.333333333333332,15.216326712022974,107.951249285139,7.639596433998282,1.8758467487960508,9.249999999999998,158.90909090909096,50.0,True,0.24685660841797818,0.21130827892549076,0.08859225375102567,0.7917569635259691,0.976295278911979,0.9728037882109023,0.9009681943740963,0.050549109371702955,FLS,1781.370588435952,4745361.704089573
104.16666666666667,34.166666666666664,18.15949046678677,109.62689248334806,7.6156925878877075,1.84717449717695,9.249999999999998,158.90909090909096,50.0,True,0.24626358786080021,0.20377480856490252,0.08836310559561342,0.7913905947032437,0.969304852070331,0.9728426400132728,0.9012780590459,0.0507297216017078,Buckling,1781.370588435952,4746546.769965925
